epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,20954,1.21137,1.31517,1.35107,0.70851,0.63878,0.69256,0.44959,1.12168,0.95234,1.15238,0.00952889,0.00952889,0.00952889
23,21904.6,1.20544,1.31057,1.34553,0.71248,0.64216,0.69732,0.45371,1.11873,0.9461,1.1498,0.00948377,0.00948377,0.00948377
24,22852.2,1.20621,1.31008,1.34689,0.71649,0.64663,0.70177,0.45814,1.11495,0.93993,1.14683,0.00943671,0.00943671,0.00943671
25,23800,1.20301,1.30411,1.34612,0.71722,0.65246,0.70572,0.4608,1.11189,0.93398,1.14414,0.00938772,0.00938772,0.00938772
26,24748.7,1.20459,1.30516,1.3446,0.71768,0.65666,0.70898,0.46416,1.10891,0.92835,1.14139,0.00933683,0.00933683,0.00933683
27,25697.1,1.19948,1.29559,1.34188,0.71843,0.65892,0.71229,0.46729,1.1058,0.92275,1.13882,0.00928405,0.00928405,0.00928405
28,26644.9,1.19843,1.29556,1.34082,0.72189,0.66024,0.71582,0.46981,1.10356,0.91796,1.13661,0.00922942,0.00922942,0.00922942
29,27592.2,1.19701,1.29203,1.33859,0.72631,0.66095,0.7194,0.47296,1.10092,0.91311,1.13387,0.00917296,0.00917296,0.00917296
30,28542,1.19553,1.28887,1.33825,0.72801,0.66338,0.72262,0.47571,1.09782,0.90854,1.13124,0.00911469,0.00911469,0.00911469
31,29491.1,1.19438,1.28475,1.3354,0.73617,0.66078,0.72687,0.47825,1.09644,0.90342,1.12938,0.00905463,0.00905463,0.00905463
32,30439.6,1.19006,1.27716,1.33248,0.73975,0.66417,0.73099,0.48149,1.09363,0.8981,1.12741,0.00899282,0.00899282,0.00899282
33,31387.9,1.1903,1.27808,1.33343,0.74389,0.66475,0.73424,0.48398,1.09009,0.89356,1.12544,0.00892928,0.00892928,0.00892928
34,32335.4,1.19052,1.27665,1.33354,0.74789,0.66423,0.73626,0.48636,1.08862,0.88875,1.12411,0.00886404,0.00886404,0.00886404
35,33283.8,1.18799,1.27442,1.33141,0.74465,0.66823,0.73789,0.48837,1.08603,0.88447,1.12217,0.00879713,0.00879713,0.00879713
36,34233.6,1.18539,1.27317,1.33028,0.7479,0.66948,0.7404,0.49097,1.08393,0.88117,1.12061,0.00872857,0.00872857,0.00872857
37,35182.7,1.18209,1.26304,1.32879,0.7529,0.67062,0.74294,0.49296,1.08194,0.87724,1.11919,0.00865839,0.00865839,0.00865839
38,36133.3,1.1829,1.26213,1.32571,0.75686,0.67104,0.74536,0.495,1.07996,0.87312,1.1174,0.00858664,0.00858664,0.00858664
39,37083.1,1.18536,1.26373,1.32652,0.76119,0.6708,0.74747,0.49695,1.0789,0.86915,1.11613,0.00851333,0.00851333,0.00851333
40,38033.9,1.18162,1.25987,1.32347,0.76157,0.67501,0.74963,0.49917,1.07674,0.86455,1.11418,0.00843851,0.00843851,0.00843851
41,38985,1.1796,1.25621,1.32184,0.76129,0.67905,0.75111,0.50066,1.07477,0.861,1.11252,0.0083622,0.0083622,0.0083622
42,39936,1.17851,1.25219,1.32357,0.7648,0.67959,0.75309,0.50231,1.07293,0.85717,1.11088,0.00828443,0.00828443,0.00828443
43,40886,1.17813,1.25193,1.32172,0.76681,0.68081,0.75497,0.50348,1.07117,0.85359,1.10943,0.00820525,0.00820525,0.00820525
44,41834.3,1.17127,1.24492,1.31735,0.76657,0.68299,0.75707,0.50587,1.06926,0.85064,1.10775,0.00812468,0.00812468,0.00812468
45,42784,1.17463,1.24623,1.31956,0.7637,0.68575,0.75912,0.50813,1.06738,0.84735,1.10643,0.00804277,0.00804277,0.00804277
46,43737.3,1.16928,1.24005,1.3164,0.76636,0.68519,0.76097,0.50987,1.0655,0.84496,1.10501,0.00795954,0.00795954,0.00795954
47,44689.3,1.16932,1.24027,1.31778,0.77222,0.68374,0.76298,0.51112,1.06395,0.84299,1.10381,0.00787503,0.00787503,0.00787503
48,45641.5,1.16441,1.23507,1.31207,0.77438,0.68639,0.76491,0.51286,1.06244,0.83995,1.10212,0.00778929,0.00778929,0.00778929
49,46592.7,1.16688,1.23634,1.31396,0.77513,0.69009,0.7671,0.51426,1.06118,0.83715,1.10082,0.00770234,0.00770234,0.00770234
50,47543.2,1.16713,1.23479,1.31252,0.7714,0.69442,0.76828,0.51557,1.0608,0.83478,1.10016,0.00761423,0.00761423,0.00761423
51,48494.3,1.16285,1.22887,1.31036,0.77587,0.69354,0.76927,0.51684,1.05984,0.83256,1.09901,0.007525,0.007525,0.007525
52,49444.5,1.16129,1.22346,1.30902,0.78014,0.69515,0.77158,0.51887,1.05829,0.82933,1.09776,0.00743468,0.00743468,0.00743468
53,50394.7,1.16102,1.2248,1.30951,0.78291,0.69419,0.77386,0.52019,1.05673,0.82674,1.09668,0.00734332,0.00734332,0.00734332
54,51342.9,1.15835,1.2193,1.30457,0.78131,0.69611,0.77538,0.5216,1.05469,0.82397,1.09545,0.00725094,0.00725094,0.00725094
55,52291.7,1.15848,1.22162,1.30799,0.77978,0.69922,0.77618,0.52279,1.05292,0.82206,1.09455,0.00715761,0.00715761,0.00715761
56,53239.7,1.15411,1.20972,1.30497,0.7867,0.69911,0.77863,0.5243,1.05149,0.81969,1.09355,0.00706335,0.00706335,0.00706335
57,54187.5,1.15777,1.21617,1.30628,0.79061,0.70119,0.78047,0.52565,1.04998,0.81723,1.09247,0.0069682,0.0069682,0.0069682
58,55137.2,1.15359,1.21147,1.30462,0.79314,0.7021,0.78194,0.52699,1.04859,0.8149,1.09143,0.00687222,0.00687222,0.00687222
59,56087,1.15382,1.20941,1.30298,0.7961,0.70392,0.78333,0.5285,1.04693,0.81231,1.08992,0.00677543,0.00677543,0.00677543
60,57036.5,1.15143,1.20264,1.29931,0.79187,0.71031,0.78402,0.52985,1.04579,0.81009,1.08903,0.00667789,0.00667789,0.00667789
61,57986.4,1.14876,1.20065,1.29937,0.79639,0.70717,0.78581,0.5312,1.04415,0.80789,1.08826,0.00657963,0.00657963,0.00657963
62,58936.6,1.14742,1.19995,1.29893,0.79711,0.70951,0.78753,0.53249,1.04308,0.80599,1.08751,0.00648071,0.00648071,0.00648071
63,59884.4,1.14322,1.19373,1.29487,0.79882,0.70936,0.78899,0.534,1.04203,0.80328,1.08631,0.00638115,0.00638115,0.00638115
64,60834.3,1.14241,1.19334,1.29571,0.80144,0.71023,0.79082,0.53525,1.04154,0.80087,1.08587,0.00628101,0.00628101,0.00628101
65,61783.2,1.13833,1.18385,1.29124,0.80442,0.70942,0.79225,0.53652,1.04067,0.79867,1.08499,0.00618034,0.00618034,0.00618034
66,62731,1.13924,1.18628,1.29265,0.80697,0.70919,0.79356,0.5374,1.03936,0.79658,1.08382,0.00607916,0.00607916,0.00607916
67,63679.3,1.13635,1.18288,1.2907,0.80583,0.715,0.79479,0.53893,1.03789,0.79422,1.0824,0.00597754,0.00597754,0.00597754
68,64628.3,1.13579,1.17893,1.2899,0.80424,0.71634,0.79594,0.54044,1.03647,0.7916,1.08115,0.00587551,0.00587551,0.00587551
69,65578.9,1.13318,1.17618,1.28779,0.80499,0.71523,0.79713,0.54224,1.03525,0.78924,1.08023,0.00577311,0.00577311,0.00577311
70,66528.6,1.13128,1.16739,1.28492,0.8066,0.71676,0.79855,0.54385,1.03419,0.78695,1.07922,0.0056704,0.0056704,0.0056704
71,67477.5,1.12863,1.17045,1.2842,0.80927,0.71687,0.79977,0.54495,1.03351,0.78526,1.07852,0.00556742,0.00556742,0.00556742
72,68426.2,1.13015,1.16825,1.28428,0.80768,0.72059,0.80063,0.54642,1.03227,0.78336,1.07739,0.00546421,0.00546421,0.00546421
73,69374.3,1.12573,1.1651,1.28164,0.81139,0.71911,0.80132,0.54738,1.03067,0.78166,1.07596,0.00536081,0.00536081,0.00536081
74,70323.6,1.12445,1.15959,1.28109,0.80777,0.72487,0.803,0.54836,1.03003,0.78011,1.07503,0.00525728,0.00525728,0.00525728
75,71273,1.124,1.15779,1.28046,0.81311,0.72296,0.80463,0.54989,1.02854,0.77758,1.07377,0.00515366,0.00515366,0.00515366
76,72222.9,1.11999,1.15277,1.27719,0.80926,0.72525,0.80573,0.55148,1.02705,0.77517,1.07228,0.00505,0.00505,0.00505
77,73172.1,1.11954,1.15332,1.27767,0.811,0.72587,0.80697,0.55246,1.02589,0.7731,1.07127,0.00494634,0.00494634,0.00494634
78,74118.8,1.11576,1.14447,1.27481,0.81384,0.72644,0.80887,0.55457,1.02465,0.77064,1.07029,0.00484272,0.00484272,0.00484272
79,75067.8,1.11221,1.13743,1.2741,0.81173,0.73158,0.81072,0.55592,1.02372,0.7681,1.06918,0.00473919,0.00473919,0.00473919
80,76016.6,1.11235,1.14036,1.274,0.81579,0.73167,0.81189,0.55753,1.02186,0.76562,1.06804,0.00463579,0.00463579,0.00463579
81,76964.3,1.10868,1.13208,1.27002,0.81848,0.73269,0.81346,0.55917,1.02,0.76328,1.06681,0.00453258,0.00453258,0.00453258
82,77914,1.10806,1.13454,1.27043,0.81801,0.73449,0.81461,0.56087,1.01766,0.76125,1.06509,0.0044296,0.0044296,0.0044296
83,78864.9,1.10705,1.13138,1.26998,0.81921,0.7359,0.8162,0.56219,1.01566,0.75853,1.06366,0.00432689,0.00432689,0.00432689
84,79813.7,1.10253,1.12278,1.26617,0.82026,0.73789,0.81689,0.5632,1.0144,0.75605,1.06249,0.00422449,0.00422449,0.00422449
85,80762.4,1.10156,1.12206,1.26474,0.81819,0.74035,0.81812,0.56431,1.01291,0.75329,1.06111,0.00412246,0.00412246,0.00412246
86,81710.7,1.09746,1.11601,1.26338,0.82148,0.73989,0.81928,0.56587,1.0118,0.75007,1.06023,0.00402084,0.00402084,0.00402084
87,82660.5,1.0941,1.11105,1.26224,0.81807,0.74394,0.81996,0.56658,1.01033,0.7478,1.05918,0.00391966,0.00391966,0.00391966
88,83610.1,1.09407,1.10828,1.26028,0.81857,0.74387,0.82112,0.568,1.00891,0.74487,1.05786,0.00381899,0.00381899,0.00381899
89,84559.6,1.09148,1.10527,1.25703,0.82145,0.74657,0.82206,0.56904,1.00801,0.74287,1.05664,0.00371885,0.00371885,0.00371885
90,85511.3,1.09023,1.10028,1.25615,0.82032,0.74788,0.82254,0.57003,1.00649,0.74089,1.05525,0.00361929,0.00361929,0.00361929
91,86462.7,1.08858,1.10078,1.25653,0.82434,0.74813,0.82376,0.57176,1.00551,0.73887,1.05413,0.00352037,0.00352037,0.00352037
92,87412.4,1.08861,1.09588,1.25628,0.82497,0.74757,0.8254,0.57297,1.00353,0.73626,1.05277,0.00342211,0.00342211,0.00342211
93,88362.9,1.08335,1.09143,1.25392,0.82602,0.75006,0.82658,0.57446,1.00198,0.73424,1.05154,0.00332457,0.00332457,0.00332457
94,89302.8,1.08116,1.08674,1.25136,0.82651,0.75012,0.82739,0.57586,0.9997,0.73187,1.05006,0.00322778,0.00322778,0.00322778
95,90242.7,1.07721,1.08254,1.24918,0.82613,0.75059,0.82896,0.57778,0.99779,0.72952,1.0489,0.0031318,0.0031318,0.0031318
96,91182.3,1.07801,1.07786,1.24956,0.82569,0.75327,0.82953,0.57926,0.99603,0.72773,1.04756,0.00303665,0.00303665,0.00303665
97,92122.3,1.07137,1.07033,1.24515,0.82692,0.75506,0.83096,0.58104,0.99442,0.72564,1.04647,0.00294239,0.00294239,0.00294239
98,93062.1,1.07087,1.07162,1.2447,0.83153,0.7555,0.83248,0.58252,0.99284,0.72372,1.04509,0.00284906,0.00284906,0.00284906
99,94001.9,1.06493,1.06346,1.24235,0.83237,0.75588,0.834,0.58392,0.99142,0.72141,1.0439,0.00275668,0.00275668,0.00275668
100,94942.2,1.06521,1.06283,1.24104,0.83729,0.75456,0.83526,0.58557,0.98955,0.71933,1.04245,0.00266532,0.00266532,0.00266532
101,95881.6,1.06308,1.05963,1.2381,0.83777,0.75567,0.83612,0.58726,0.98808,0.7172,1.04095,0.002575,0.002575,0.002575
102,96822,1.05714,1.05234,1.2351,0.83616,0.75878,0.83737,0.58853,0.98685,0.71508,1.03975,0.00248577,0.00248577,0.00248577
103,97762.2,1.05804,1.04964,1.23578,0.83775,0.75923,0.83907,0.58987,0.98521,0.712,1.03847,0.00239766,0.00239766,0.00239766
104,98701.7,1.05598,1.04569,1.23543,0.83768,0.76114,0.83998,0.59106,0.98433,0.70957,1.03762,0.00231071,0.00231071,0.00231071
105,99640.8,1.0517,1.04434,1.23431,0.83872,0.76424,0.84152,0.5924,0.98361,0.70724,1.03683,0.00222497,0.00222497,0.00222497
106,100581,1.04626,1.03381,1.23002,0.84488,0.76218,0.84311,0.59392,0.98248,0.70522,1.03595,0.00214046,0.00214046,0.00214046
107,101520,1.04892,1.03329,1.22984,0.84325,0.76635,0.84475,0.59578,0.98106,0.703,1.03487,0.00205723,0.00205723,0.00205723
108,102459,1.04474,1.02579,1.22745,0.84472,0.76848,0.84617,0.59771,0.97939,0.70047,1.03362,0.00197532,0.00197532,0.00197532
109,103398,1.04313,1.02613,1.22733,0.84817,0.76874,0.84745,0.5985,0.97759,0.69796,1.0325,0.00189475,0.00189475,0.00189475
110,104339,1.03922,1.02111,1.22381,0.84893,0.77164,0.84845,0.60001,0.97652,0.69609,1.03154,0.00181557,0.00181557,0.00181557
111,105278,1.03717,1.01889,1.22251,0.85169,0.77103,0.84944,0.6017,0.97509,0.69371,1.03015,0.0017378,0.0017378,0.0017378
112,106218,1.03522,1.01373,1.22035,0.85189,0.77162,0.8506,0.60357,0.97298,0.69159,1.02864,0.00166149,0.00166149,0.00166149
113,107158,1.03245,1.00569,1.21883,0.85079,0.77278,0.85163,0.60486,0.97108,0.68942,1.0272,0.00158667,0.00158667,0.00158667
114,108098,1.02983,1.00894,1.21844,0.85468,0.77204,0.85274,0.60615,0.96941,0.68764,1.02612,0.00151336,0.00151336,0.00151336
115,109039,1.0274,1.00047,1.21545,0.85383,0.77398,0.85366,0.60794,0.96745,0.68573,1.02483,0.00144161,0.00144161,0.00144161
116,109979,1.02338,0.99583,1.21437,0.85674,0.77431,0.85501,0.60922,0.96572,0.68354,1.02374,0.00137143,0.00137143,0.00137143
117,110918,1.02205,0.98831,1.21246,0.85534,0.77493,0.85578,0.61037,0.96362,0.68175,1.02256,0.00130287,0.00130287,0.00130287
118,111858,1.017,0.98579,1.21052,0.85623,0.7756,0.85624,0.61164,0.96165,0.67975,1.02118,0.00123596,0.00123596,0.00123596
119,112799,1.01706,0.98471,1.21008,0.85839,0.77642,0.85781,0.61271,0.9596,0.67755,1.0197,0.00117072,0.00117072,0.00117072
120,113739,1.01069,0.98069,1.20688,0.86136,0.77509,0.85914,0.6144,0.95808,0.67585,1.01846,0.00110718,0.00110718,0.00110718
121,114679,1.00979,0.9709,1.20573,0.85786,0.77909,0.86015,0.61621,0.95678,0.67412,1.0173,0.00104537,0.00104537,0.00104537
122,115619,1.00683,0.9699,1.20574,0.85617,0.78211,0.86096,0.61719,0.95489,0.67264,1.01581,0.000985311,0.000985311,0.000985311
123,116559,1.00542,0.96896,1.20355,0.85577,0.78342,0.86209,0.61854,0.95318,0.67074,1.01438,0.00092704,0.00092704,0.00092704
124,117500,1.00399,0.96519,1.20089,0.85974,0.78302,0.86315,0.61959,0.95209,0.66929,1.01338,0.000870577,0.000870577,0.000870577
125,118439,1.00144,0.95765,1.19965,0.86003,0.78499,0.86378,0.62069,0.95101,0.66759,1.01262,0.000815947,0.000815947,0.000815947
126,119380,0.99776,0.95425,1.19823,0.86222,0.78383,0.86493,0.62143,0.9499,0.66614,1.01169,0.000763174,0.000763174,0.000763174
127,120322,0.99528,0.95293,1.19771,0.86447,0.78563,0.86585,0.6224,0.94938,0.66536,1.01105,0.000712282,0.000712282,0.000712282
128,121263,0.99299,0.94744,1.19534,0.86616,0.78618,0.86669,0.62357,0.94841,0.66391,1.01024,0.000663292,0.000663292,0.000663292
129,122203,0.99268,0.94546,1.19505,0.86569,0.78729,0.86725,0.62456,0.94727,0.66249,1.00934,0.000616227,0.000616227,0.000616227
130,123142,0.98999,0.94141,1.19406,0.86647,0.78753,0.86815,0.62543,0.94654,0.66079,1.00871,0.000571106,0.000571106,0.000571106
131,124083,0.9909,0.94193,1.19346,0.86474,0.79004,0.86886,0.62622,0.94565,0.65942,1.00783,0.00052795,0.00052795,0.00052795
132,125023,0.98518,0.93722,1.19195,0.86787,0.7887,0.8694,0.62668,0.9448,0.65835,1.00697,0.000486777,0.000486777,0.000486777
133,125961,0.98473,0.93328,1.18974,0.87052,0.78745,0.86993,0.62711,0.94369,0.65724,1.00613,0.000447606,0.000447606,0.000447606
134,126902,0.98161,0.92844,1.18858,0.86755,0.79117,0.8702,0.62779,0.94299,0.65636,1.00535,0.000410454,0.000410454,0.000410454
135,127843,0.97744,0.92395,1.18618,0.86728,0.7914,0.87068,0.62814,0.9424,0.65553,1.00469,0.000375337,0.000375337,0.000375337
136,128781,0.88471,0.64099,1.11664,0.8715,0.79054,0.87171,0.62923,0.94133,0.65447,1.00359,0.00034227,0.00034227,0.00034227
137,129718,0.87269,0.62027,1.1089,0.87137,0.79209,0.87267,0.63035,0.9393,0.65243,1.00217,0.000311268,0.000311268,0.000311268
138,130657,0.86776,0.61274,1.10529,0.87281,0.79371,0.87407,0.63214,0.93725,0.65034,1.00064,0.000282345,0.000282345,0.000282345
139,131595,0.86382,0.60382,1.10298,0.87451,0.79508,0.87529,0.63385,0.93554,0.64822,0.99934,0.000255513,0.000255513,0.000255513
140,132533,0.85843,0.59776,1.09922,0.8761,0.79414,0.87634,0.63551,0.93396,0.64605,0.99802,0.000230784,0.000230784,0.000230784
141,133471,0.8559,0.59215,1.09847,0.87379,0.79694,0.87755,0.63674,0.93217,0.64401,0.99671,0.000208169,0.000208169,0.000208169
142,134411,0.85128,0.59064,1.09592,0.87163,0.80055,0.87847,0.63807,0.93019,0.64207,0.99537,0.000187678,0.000187678,0.000187678
143,135372,0.85012,0.58791,1.09394,0.87279,0.8014,0.87943,0.63938,0.92819,0.64003,0.99405,0.00016932,0.00016932,0.00016932
144,136343,0.84799,0.58453,1.09264,0.87193,0.80349,0.88013,0.64052,0.92642,0.6381,0.99274,0.000153102,0.000153102,0.000153102
145,137306,0.84605,0.58084,1.09078,0.87061,0.80519,0.88082,0.64154,0.92495,0.63646,0.99164,0.000139032,0.000139032,0.000139032
146,138250,0.84553,0.58064,1.09194,0.86825,0.80866,0.88149,0.64228,0.92366,0.63508,0.99065,0.000127117,0.000127117,0.000127117
147,139195,0.84258,0.57669,1.08874,0.86855,0.80907,0.88211,0.64323,0.92247,0.63353,0.98966,0.00011736,0.00011736,0.00011736
148,140140,0.83931,0.57458,1.08752,0.87424,0.80629,0.88261,0.6441,0.92123,0.63257,0.98873,0.000109768,0.000109768,0.000109768
149,141084,0.83928,0.5715,1.08678,0.87491,0.80665,0.88323,0.64479,0.92012,0.63127,0.98792,0.000104342,0.000104342,0.000104342
150,142028,0.84082,0.57223,1.08793,0.87445,0.80743,0.88375,0.6456,0.91925,0.63005,0.98723,0.000101086,0.000101086,0.000101086
