epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,24261.7,1.07277,1.10213,1.18191,0.73634,0.6474,0.70609,0.46387,1.03872,0.87044,1.03,0.00675546,0.00675546,0.00675546
43,24837.8,1.07355,1.09881,1.18146,0.73911,0.64729,0.7084,0.46585,1.03714,0.86629,1.02863,0.0066191,0.0066191,0.0066191
44,25412.2,1.06956,1.09334,1.17954,0.7365,0.64989,0.70999,0.46733,1.03592,0.86287,1.02727,0.00648164,0.00648164,0.00648164
45,25988.7,1.06718,1.09167,1.17868,0.73688,0.65524,0.71183,0.46891,1.03425,0.85916,1.02618,0.00634322,0.00634322,0.00634322
46,26564.5,1.06244,1.08368,1.17631,0.73568,0.66111,0.71296,0.46983,1.03281,0.85555,1.02519,0.00620396,0.00620396,0.00620396
47,27139.8,1.06245,1.08131,1.17455,0.74119,0.65954,0.71463,0.47141,1.0315,0.8522,1.02444,0.006064,0.006064,0.006064
48,27717.3,1.05981,1.07709,1.17298,0.74152,0.66396,0.71724,0.47348,1.03075,0.84899,1.02342,0.00592349,0.00592349,0.00592349
49,28291.6,1.05693,1.07121,1.17125,0.74096,0.66484,0.71844,0.47492,1.02997,0.84621,1.02245,0.00578256,0.00578256,0.00578256
50,28860.9,1.05289,1.06685,1.16991,0.74532,0.66309,0.72064,0.47705,1.02849,0.84291,1.02135,0.00564135,0.00564135,0.00564135
51,29436.9,1.04944,1.06048,1.16708,0.75415,0.66164,0.72363,0.47937,1.02655,0.83942,1.01992,0.0055,0.0055,0.0055
52,30008.4,1.04691,1.05617,1.16658,0.75218,0.66681,0.72456,0.48103,1.02438,0.83628,1.01841,0.00535865,0.00535865,0.00535865
53,30581.1,1.04253,1.05116,1.16567,0.75626,0.6671,0.72562,0.48252,1.02248,0.83302,1.01687,0.00521744,0.00521744,0.00521744
54,31155.6,1.04471,1.05056,1.16445,0.75555,0.66939,0.7263,0.48328,1.02044,0.82988,1.01537,0.00507651,0.00507651,0.00507651
55,31730.2,1.04187,1.04228,1.16205,0.75693,0.67131,0.72701,0.48456,1.0184,0.82643,1.01394,0.004936,0.004936,0.004936
56,32303.6,1.04021,1.04155,1.16149,0.76198,0.67204,0.72908,0.48668,1.01685,0.82328,1.01277,0.00479604,0.00479604,0.00479604
57,32878.8,1.03963,1.03811,1.15762,0.76382,0.67178,0.73007,0.48801,1.01545,0.82016,1.01144,0.00465678,0.00465678,0.00465678
58,33453.9,1.03166,1.02541,1.15599,0.76468,0.6745,0.73172,0.48923,1.01344,0.81712,1.01012,0.00451836,0.00451836,0.00451836
59,34029.5,1.03064,1.02698,1.15436,0.76588,0.67886,0.7332,0.49034,1.01153,0.8138,1.00882,0.0043809,0.0043809,0.0043809
60,34604,1.02594,1.01994,1.15238,0.76676,0.67823,0.73546,0.49228,1.00988,0.81071,1.00758,0.00424454,0.00424454,0.00424454
61,35178.8,1.02215,1.01651,1.15178,0.76887,0.67755,0.73749,0.49388,1.00787,0.80773,1.00637,0.00410942,0.00410942,0.00410942
62,35754,1.02151,1.01303,1.1502,0.77276,0.67997,0.74005,0.49578,1.00612,0.80595,1.00506,0.00397568,0.00397568,0.00397568
63,36328.4,1.01765,1.00693,1.14962,0.77697,0.67849,0.7415,0.4973,1.00491,0.80336,1.00394,0.00384344,0.00384344,0.00384344
64,36900.9,1.01936,1.00185,1.14818,0.77765,0.68099,0.74323,0.49861,1.00328,0.80074,1.00239,0.00371283,0.00371283,0.00371283
65,37473,1.01434,0.9952,1.14593,0.77874,0.68229,0.74493,0.50048,1.00222,0.79803,1.0013,0.00358399,0.00358399,0.00358399
66,38046.7,1.01005,0.99434,1.14258,0.77685,0.68655,0.7459,0.50155,1.00071,0.79554,1.00023,0.00345704,0.00345704,0.00345704
67,38617.8,1.00482,0.98655,1.1427,0.77583,0.6895,0.7473,0.50284,0.99911,0.79261,0.99896,0.00333211,0.00333211,0.00333211
68,39192,1.00518,0.9795,1.14141,0.77107,0.69589,0.74875,0.50427,0.99768,0.78992,0.99774,0.00320931,0.00320931,0.00320931
69,39765.1,1.00239,0.97715,1.14004,0.77492,0.69547,0.75051,0.50646,0.99644,0.78723,0.99668,0.00308878,0.00308878,0.00308878
70,40338.6,0.99715,0.97153,1.13667,0.77817,0.69563,0.75309,0.50902,0.99483,0.78347,0.99524,0.00297062,0.00297062,0.00297062
71,40913,0.99592,0.96926,1.13422,0.78014,0.6951,0.75469,0.51122,0.9934,0.78009,0.99388,0.00285497,0.00285497,0.00285497
72,41487.3,0.99183,0.96153,1.13363,0.7783,0.70279,0.75717,0.51342,0.99209,0.77699,0.99285,0.00274192,0.00274192,0.00274192
73,42062.3,0.99229,0.95676,1.13334,0.77939,0.70343,0.75949,0.51599,0.99085,0.77321,0.99186,0.00263159,0.00263159,0.00263159
74,42636.6,0.98902,0.95259,1.13069,0.78206,0.70598,0.76285,0.5182,0.9891,0.77009,0.9906,0.0025241,0.0025241,0.0025241
