epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,42292.8,1.11718,1.18643,1.41477,0.79188,0.73577,0.80841,0.53813,1.04754,0.77878,1.2368,0.00981765,0.00981765,0.00981765
15,45310.1,1.11041,1.17539,1.4094,0.79835,0.73725,0.81254,0.54298,1.04343,0.77056,1.2323,0.00978873,0.00978873,0.00978873
16,48330.3,1.10754,1.1684,1.40507,0.79748,0.74569,0.81673,0.54816,1.03902,0.76204,1.22754,0.00975773,0.00975773,0.00975773
17,51358.1,1.10086,1.15599,1.39744,0.80075,0.75022,0.82108,0.55325,1.03312,0.75267,1.22175,0.00972466,0.00972466,0.00972466
18,54386.9,1.09578,1.15091,1.39438,0.80386,0.75457,0.82521,0.55811,1.02718,0.74388,1.21626,0.00968955,0.00968955,0.00968955
19,57406.6,1.09503,1.14352,1.38982,0.80926,0.75624,0.82945,0.56244,1.02319,0.73586,1.2116,0.00965239,0.00965239,0.00965239
20,60416.1,1.09151,1.13618,1.38681,0.80854,0.76381,0.83322,0.56649,1.0181,0.72789,1.20698,0.00961322,0.00961322,0.00961322
21,63425.6,1.08968,1.13514,1.38711,0.81223,0.76901,0.83742,0.57095,1.01334,0.71944,1.20205,0.00957205,0.00957205,0.00957205
22,66441.9,1.0871,1.12686,1.38322,0.81046,0.77841,0.8416,0.5756,1.00876,0.71176,1.19738,0.00952889,0.00952889,0.00952889
23,69473.7,1.08317,1.12494,1.38003,0.81503,0.78063,0.84466,0.57991,1.00425,0.70535,1.19254,0.00948377,0.00948377,0.00948377
24,72497.9,1.08254,1.1163,1.37754,0.81606,0.78482,0.84746,0.58305,1.00112,0.69859,1.18872,0.00943671,0.00943671,0.00943671
25,75519.6,1.07822,1.11545,1.37509,0.81889,0.78932,0.85025,0.58729,0.99689,0.69249,1.18408,0.00938772,0.00938772,0.00938772
26,78533.4,1.08092,1.10863,1.37675,0.82168,0.79085,0.85284,0.59022,0.99295,0.68593,1.18036,0.00933683,0.00933683,0.00933683
27,81546,1.07597,1.10721,1.37282,0.82183,0.79557,0.85621,0.59417,0.9896,0.67971,1.17697,0.00928405,0.00928405,0.00928405
28,84557.2,1.07375,1.10334,1.37186,0.82758,0.79788,0.85879,0.59621,0.98816,0.67426,1.17478,0.00922942,0.00922942,0.00922942
29,87567.8,1.072,1.09863,1.36949,0.83281,0.79796,0.86095,0.5991,0.98669,0.66906,1.17249,0.00917296,0.00917296,0.00917296
30,90578,1.0716,1.09631,1.36775,0.83862,0.79667,0.86309,0.60173,0.98356,0.66335,1.16942,0.00911469,0.00911469,0.00911469
31,93589,1.06557,1.08375,1.36239,0.83965,0.79845,0.86555,0.60538,0.98032,0.65768,1.16601,0.00905463,0.00905463,0.00905463
32,96600.4,1.06652,1.08295,1.36369,0.83857,0.80244,0.86761,0.60845,0.97612,0.65254,1.1622,0.00899282,0.00899282,0.00899282
33,99612.8,1.06575,1.08212,1.36245,0.83904,0.80607,0.87004,0.61116,0.97288,0.64761,1.15914,0.00892928,0.00892928,0.00892928
34,102624,1.06337,1.08085,1.36208,0.84244,0.80706,0.87216,0.61366,0.97086,0.64263,1.15672,0.00886404,0.00886404,0.00886404
35,105635,1.06077,1.07442,1.35965,0.84618,0.80922,0.87403,0.61582,0.96887,0.63792,1.15406,0.00879713,0.00879713,0.00879713
36,108645,1.05958,1.07746,1.35646,0.8509,0.81105,0.87593,0.61839,0.9658,0.63371,1.15097,0.00872857,0.00872857,0.00872857
37,111659,1.05772,1.06706,1.35339,0.85207,0.8135,0.87767,0.62043,0.96356,0.63019,1.14818,0.00865839,0.00865839,0.00865839
38,114672,1.05555,1.06962,1.35222,0.85521,0.81292,0.8793,0.62241,0.96193,0.62658,1.14592,0.00858664,0.00858664,0.00858664
39,117687,1.05282,1.06014,1.3501,0.85726,0.81507,0.88078,0.62469,0.95849,0.62278,1.14298,0.00851333,0.00851333,0.00851333
40,120711,1.04861,1.0563,1.34486,0.85929,0.81546,0.88206,0.62721,0.95626,0.61975,1.14048,0.00843851,0.00843851,0.00843851
41,123734,1.05258,1.05563,1.34514,0.8575,0.81982,0.88366,0.6297,0.95336,0.61635,1.13787,0.0083622,0.0083622,0.0083622
42,126757,1.05006,1.05146,1.34296,0.86184,0.81782,0.88491,0.63169,0.9521,0.61327,1.13589,0.00828443,0.00828443,0.00828443
43,129779,1.04833,1.04874,1.34186,0.8605,0.82143,0.88643,0.63387,0.95069,0.61039,1.13422,0.00820525,0.00820525,0.00820525
44,132803,1.0429,1.03974,1.33817,0.86258,0.81989,0.88721,0.6357,0.94772,0.6069,1.13165,0.00812468,0.00812468,0.00812468
45,135823,1.04491,1.04166,1.3414,0.87002,0.81751,0.88831,0.63741,0.94524,0.60357,1.12929,0.00804277,0.00804277,0.00804277
46,138840,1.04206,1.03989,1.33717,0.87319,0.8184,0.88966,0.6393,0.94259,0.60053,1.12664,0.00795954,0.00795954,0.00795954
47,141854,1.04246,1.03618,1.33651,0.8713,0.8234,0.89084,0.64142,0.93943,0.59736,1.12398,0.00787503,0.00787503,0.00787503
48,144868,1.03938,1.03934,1.33544,0.86924,0.8263,0.89223,0.64353,0.93578,0.59439,1.1213,0.00778929,0.00778929,0.00778929
49,147880,1.03435,1.02996,1.33337,0.87365,0.82538,0.89383,0.6453,0.93329,0.59167,1.1193,0.00770234,0.00770234,0.00770234
50,150893,1.03582,1.0268,1.33274,0.87174,0.82737,0.89408,0.64698,0.93162,0.58884,1.11752,0.00761423,0.00761423,0.00761423
51,153903,1.03325,1.0213,1.32856,0.87158,0.82863,0.89468,0.64778,0.92929,0.5864,1.11527,0.007525,0.007525,0.007525
52,156914,1.0319,1.02272,1.3305,0.87517,0.82896,0.8961,0.64955,0.92655,0.58386,1.11336,0.00743468,0.00743468,0.00743468
53,159924,1.02993,1.01988,1.32814,0.87801,0.83153,0.89713,0.65121,0.92523,0.58131,1.11204,0.00734332,0.00734332,0.00734332
54,162936,1.02586,1.00889,1.32373,0.87868,0.83094,0.89824,0.65221,0.92387,0.57876,1.11079,0.00725094,0.00725094,0.00725094
55,165945,1.02794,1.01076,1.32761,0.8772,0.83376,0.89931,0.65425,0.92221,0.5754,1.10927,0.00715761,0.00715761,0.00715761
56,168955,1.02076,1.002,1.32078,0.88117,0.8334,0.90073,0.65679,0.91963,0.57242,1.10708,0.00706335,0.00706335,0.00706335
57,171965,1.02304,1.00281,1.31865,0.88063,0.8355,0.90213,0.65897,0.91667,0.56964,1.10456,0.0069682,0.0069682,0.0069682
58,174975,1.0191,0.99813,1.31855,0.88168,0.8378,0.90326,0.66125,0.91449,0.56678,1.10264,0.00687222,0.00687222,0.00687222
59,178019,1.01612,0.99295,1.31379,0.88165,0.84106,0.90433,0.66333,0.91256,0.56439,1.10091,0.00677543,0.00677543,0.00677543
60,181031,1.01308,0.99154,1.31474,0.88026,0.84303,0.90527,0.66432,0.91111,0.56217,1.0992,0.00667789,0.00667789,0.00667789
61,184043,1.01434,0.98709,1.31303,0.87882,0.84601,0.90626,0.66669,0.90763,0.55927,1.09666,0.00657963,0.00657963,0.00657963
62,187054,1.01109,0.98323,1.3116,0.88429,0.84415,0.90754,0.66871,0.90476,0.55613,1.09483,0.00648071,0.00648071,0.00648071
63,190067,1.00978,0.97762,1.30994,0.88578,0.84437,0.90863,0.66938,0.90382,0.5537,1.09353,0.00638115,0.00638115,0.00638115
64,193079,1.00685,0.97462,1.30685,0.88921,0.84378,0.90958,0.67107,0.90238,0.55115,1.09179,0.00628101,0.00628101,0.00628101
65,196091,1.0026,0.96776,1.30436,0.8897,0.84372,0.9101,0.67253,0.90073,0.54897,1.09038,0.00618034,0.00618034,0.00618034
66,199102,1.00503,0.97041,1.30478,0.88857,0.84753,0.91161,0.6745,0.89862,0.54677,1.08849,0.00607916,0.00607916,0.00607916
67,202117,1.00029,0.96482,1.30401,0.88965,0.84871,0.91284,0.67665,0.8964,0.54488,1.08665,0.00597754,0.00597754,0.00597754
68,205144,0.99521,0.95911,1.30041,0.89059,0.84923,0.91359,0.67743,0.89455,0.54294,1.085,0.00587551,0.00587551,0.00587551
69,208174,0.99474,0.9524,1.29853,0.88952,0.85065,0.91418,0.6791,0.89203,0.54063,1.08311,0.00577311,0.00577311,0.00577311
70,211210,0.99205,0.95274,1.29675,0.89091,0.85185,0.91491,0.68114,0.88843,0.53801,1.08059,0.0056704,0.0056704,0.0056704
71,214239,0.99148,0.9456,1.29415,0.89253,0.854,0.91615,0.68282,0.88653,0.53592,1.07891,0.00556742,0.00556742,0.00556742
72,217269,0.98944,0.94212,1.29377,0.89469,0.85578,0.91711,0.68403,0.88594,0.53366,1.07757,0.00546421,0.00546421,0.00546421
73,220309,0.98442,0.93843,1.28895,0.89304,0.85784,0.91689,0.68473,0.88511,0.53146,1.07616,0.00536081,0.00536081,0.00536081
74,223346,0.98463,0.93797,1.29288,0.89224,0.85937,0.9176,0.68555,0.88415,0.52927,1.0751,0.00525728,0.00525728,0.00525728
75,226382,0.9809,0.93137,1.28789,0.89435,0.85726,0.91793,0.68683,0.8823,0.52753,1.07372,0.00515366,0.00515366,0.00515366
76,229413,0.9799,0.92744,1.28653,0.89329,0.86278,0.91899,0.68887,0.87973,0.52526,1.07186,0.00505,0.00505,0.00505
77,232444,0.97417,0.92335,1.28001,0.89676,0.86267,0.92011,0.69034,0.87758,0.52281,1.0697,0.00494634,0.00494634,0.00494634
78,235470,0.97359,0.91996,1.28142,0.89638,0.86529,0.92115,0.69219,0.87583,0.5204,1.06828,0.00484272,0.00484272,0.00484272
79,238483,0.97006,0.91483,1.27819,0.90018,0.86322,0.92203,0.69358,0.87401,0.51855,1.06625,0.00473919,0.00473919,0.00473919
80,241496,0.96864,0.90889,1.2771,0.90157,0.86566,0.92289,0.69464,0.87202,0.51624,1.06432,0.00463579,0.00463579,0.00463579
81,244518,0.96781,0.90273,1.2743,0.90133,0.86669,0.92352,0.69658,0.86981,0.51365,1.06251,0.00453258,0.00453258,0.00453258
82,247539,0.96499,0.90052,1.27194,0.90237,0.86796,0.92435,0.69774,0.86789,0.5109,1.06093,0.0044296,0.0044296,0.0044296
83,250559,0.96277,0.89583,1.27197,0.90252,0.87118,0.92563,0.69898,0.86557,0.50826,1.05912,0.00432689,0.00432689,0.00432689
84,253582,0.95944,0.88926,1.26776,0.90325,0.87306,0.92663,0.70015,0.86304,0.50624,1.05745,0.00422449,0.00422449,0.00422449
85,256595,0.95709,0.88762,1.26727,0.90505,0.87238,0.92723,0.70169,0.86053,0.50373,1.05541,0.00412246,0.00412246,0.00412246
86,259607,0.95012,0.88153,1.26474,0.90583,0.87403,0.9282,0.70302,0.85828,0.50105,1.05382,0.00402084,0.00402084,0.00402084
87,262618,0.94702,0.87353,1.26058,0.90933,0.87276,0.92932,0.70466,0.85643,0.49862,1.05194,0.00391966,0.00391966,0.00391966
88,265629,0.94527,0.87007,1.25862,0.91036,0.87413,0.93033,0.70691,0.85342,0.49568,1.04988,0.00381899,0.00381899,0.00381899
89,268641,0.94074,0.86498,1.2562,0.90991,0.87636,0.93139,0.70822,0.85166,0.49311,1.04842,0.00371885,0.00371885,0.00371885
90,271652,0.93988,0.86297,1.25558,0.9136,0.87569,0.93263,0.70953,0.84998,0.4906,1.04723,0.00361929,0.00361929,0.00361929
91,274666,0.93518,0.85593,1.25472,0.91323,0.87698,0.93339,0.71078,0.84773,0.48832,1.04545,0.00352037,0.00352037,0.00352037
92,277681,0.93414,0.85087,1.25255,0.91626,0.87755,0.93416,0.71331,0.84566,0.48574,1.04392,0.00342211,0.00342211,0.00342211
93,280701,0.93417,0.84592,1.24926,0.91768,0.87731,0.93479,0.71569,0.84268,0.48294,1.04186,0.00332457,0.00332457,0.00332457
94,283730,0.92627,0.83924,1.24612,0.91733,0.8796,0.93507,0.71769,0.83919,0.48032,1.03966,0.00322778,0.00322778,0.00322778
95,286773,0.92342,0.83674,1.24825,0.91864,0.88191,0.93637,0.71892,0.83692,0.47812,1.03784,0.0031318,0.0031318,0.0031318
96,289810,0.92257,0.83195,1.24262,0.92116,0.88024,0.93693,0.72007,0.83487,0.47565,1.03585,0.00303665,0.00303665,0.00303665
97,292842,0.91467,0.81868,1.23736,0.92069,0.88301,0.93769,0.7214,0.83199,0.47322,1.03369,0.00294239,0.00294239,0.00294239
98,295878,0.91638,0.81893,1.23661,0.92154,0.88478,0.93875,0.72235,0.82994,0.471,1.03176,0.00284906,0.00284906,0.00284906
99,298914,0.90934,0.81351,1.23527,0.9241,0.88564,0.93945,0.72433,0.82785,0.46839,1.02985,0.00275668,0.00275668,0.00275668
100,301933,0.91033,0.81097,1.23178,0.92312,0.88761,0.94043,0.7265,0.82528,0.4657,1.02791,0.00266532,0.00266532,0.00266532
101,304945,0.90475,0.80292,1.22824,0.92251,0.88964,0.94137,0.72795,0.82324,0.46349,1.02605,0.002575,0.002575,0.002575
102,307957,0.89929,0.79743,1.22542,0.92375,0.88826,0.94205,0.72945,0.82136,0.46162,1.02417,0.00248577,0.00248577,0.00248577
103,310969,0.89604,0.79343,1.22143,0.92663,0.88808,0.94236,0.73094,0.81887,0.45951,1.02227,0.00239766,0.00239766,0.00239766
104,313981,0.89479,0.78964,1.22174,0.92783,0.88747,0.94298,0.73205,0.81683,0.45699,1.02049,0.00231071,0.00231071,0.00231071
105,316993,0.89151,0.78465,1.21991,0.92924,0.88713,0.94362,0.73294,0.81504,0.4548,1.01891,0.00222497,0.00222497,0.00222497
106,320005,0.88398,0.77539,1.21456,0.93266,0.88666,0.9439,0.73464,0.81275,0.45258,1.0174,0.00214046,0.00214046,0.00214046
107,323017,0.8831,0.77087,1.21321,0.93327,0.88802,0.945,0.73679,0.80992,0.45027,1.01566,0.00205723,0.00205723,0.00205723
108,326030,0.878,0.76526,1.20898,0.93386,0.88877,0.94583,0.73823,0.80719,0.44801,1.01364,0.00197532,0.00197532,0.00197532
109,329042,0.87368,0.76009,1.20556,0.93309,0.88969,0.94625,0.73961,0.80468,0.44592,1.01178,0.00189475,0.00189475,0.00189475
110,332053,0.87003,0.75465,1.20522,0.9357,0.88897,0.94688,0.74095,0.80164,0.44385,1.00993,0.00181557,0.00181557,0.00181557
111,335065,0.86735,0.74909,1.20436,0.93342,0.89274,0.94728,0.74247,0.79929,0.44213,1.00858,0.0017378,0.0017378,0.0017378
112,338075,0.86473,0.74319,1.19825,0.93368,0.89317,0.94776,0.74359,0.79775,0.44037,1.00726,0.00166149,0.00166149,0.00166149
113,341087,0.85906,0.73633,1.19684,0.93212,0.89671,0.94818,0.74473,0.79599,0.43847,1.00552,0.00158667,0.00158667,0.00158667
114,344098,0.85527,0.73056,1.19396,0.93248,0.89631,0.94799,0.74537,0.7943,0.43678,1.00423,0.00151336,0.00151336,0.00151336
115,347109,0.85128,0.72714,1.19326,0.93232,0.89812,0.94849,0.7466,0.79246,0.43539,1.00313,0.00144161,0.00144161,0.00144161
116,350122,0.84755,0.72098,1.19081,0.93289,0.89949,0.94907,0.74826,0.79001,0.43345,1.00177,0.00137143,0.00137143,0.00137143
117,353136,0.84511,0.71798,1.18818,0.93181,0.90093,0.94987,0.74907,0.78778,0.43143,1.00025,0.00130287,0.00130287,0.00130287
118,356148,0.84062,0.70799,1.1843,0.93449,0.89991,0.95034,0.75037,0.78638,0.42945,0.99905,0.00123596,0.00123596,0.00123596
119,359160,0.83901,0.70726,1.18113,0.93542,0.90022,0.95084,0.75099,0.78498,0.42808,0.99746,0.00117072,0.00117072,0.00117072
120,362174,0.83394,0.69955,1.17978,0.93523,0.90125,0.95125,0.75161,0.78325,0.4266,0.99599,0.00110718,0.00110718,0.00110718
121,365188,0.8296,0.69291,1.17651,0.93714,0.90191,0.95148,0.7526,0.78124,0.42491,0.99465,0.00104537,0.00104537,0.00104537
122,368203,0.82561,0.68864,1.17324,0.93601,0.90408,0.952,0.7542,0.77954,0.42324,0.99299,0.000985311,0.000985311,0.000985311
123,371216,0.82116,0.68533,1.17171,0.93761,0.90384,0.95262,0.75537,0.77771,0.42171,0.99172,0.00092704,0.00092704,0.00092704
124,374228,0.8189,0.68126,1.17012,0.93695,0.9052,0.95289,0.75661,0.77589,0.42046,0.99057,0.000870577,0.000870577,0.000870577
125,377243,0.81419,0.67257,1.1643,0.94047,0.9042,0.95334,0.75724,0.77395,0.41918,0.98898,0.000815947,0.000815947,0.000815947
126,380264,0.81085,0.67214,1.16672,0.94008,0.90608,0.95363,0.75852,0.77178,0.41763,0.98784,0.000763174,0.000763174,0.000763174
127,383282,0.80785,0.66554,1.16164,0.94023,0.90635,0.95385,0.75944,0.76975,0.41622,0.98653,0.000712282,0.000712282,0.000712282
128,386300,0.80363,0.65995,1.15943,0.94075,0.90648,0.95417,0.76039,0.76771,0.41482,0.98533,0.000663292,0.000663292,0.000663292
129,389318,0.79987,0.6552,1.15722,0.9414,0.90764,0.95443,0.76144,0.7655,0.4134,0.98396,0.000616227,0.000616227,0.000616227
130,392336,0.79662,0.65263,1.15678,0.94141,0.90822,0.95483,0.76212,0.76377,0.4121,0.98287,0.000571106,0.000571106,0.000571106
131,395354,0.79508,0.64684,1.15228,0.94288,0.90749,0.95499,0.76301,0.76191,0.41103,0.98151,0.00052795,0.00052795,0.00052795
132,398370,0.79281,0.64599,1.15224,0.9414,0.90884,0.95513,0.76386,0.76051,0.40954,0.98049,0.000486777,0.000486777,0.000486777
133,401386,0.78768,0.63917,1.14828,0.94202,0.90964,0.95533,0.76455,0.7587,0.40846,0.97917,0.000447606,0.000447606,0.000447606
134,404400,0.78777,0.63706,1.14706,0.94138,0.90994,0.95547,0.76558,0.757,0.40743,0.97801,0.000410454,0.000410454,0.000410454
135,407414,0.78243,0.63375,1.14766,0.94452,0.90869,0.95557,0.7661,0.75585,0.40636,0.97721,0.000375337,0.000375337,0.000375337
136,410434,0.66509,0.36235,1.05952,0.94409,0.90962,0.95573,0.76704,0.75385,0.40519,0.97596,0.00034227,0.00034227,0.00034227
137,413451,0.65468,0.35294,1.05068,0.94596,0.90916,0.95594,0.76778,0.75148,0.40399,0.97441,0.000311268,0.000311268,0.000311268
138,416470,0.64694,0.34639,1.04607,0.94694,0.90862,0.95574,0.76838,0.74919,0.4031,0.97297,0.000282345,0.000282345,0.000282345
139,419487,0.64279,0.33857,1.04345,0.94544,0.90983,0.95581,0.76872,0.74774,0.40183,0.97203,0.000255513,0.000255513,0.000255513
140,422506,0.63554,0.33685,1.04018,0.94583,0.9103,0.95573,0.76935,0.74617,0.40096,0.97115,0.000230784,0.000230784,0.000230784
141,425526,0.63342,0.33312,1.03667,0.94763,0.90909,0.95584,0.76975,0.74456,0.40005,0.97006,0.000208169,0.000208169,0.000208169
142,428544,0.62797,0.32989,1.03524,0.94727,0.90935,0.95595,0.77006,0.74351,0.39943,0.9692,0.000187678,0.000187678,0.000187678
143,431564,0.62471,0.32512,1.03208,0.947,0.90962,0.95602,0.77034,0.74254,0.39904,0.96847,0.00016932,0.00016932,0.00016932
144,434583,0.62135,0.32463,1.02975,0.94694,0.90954,0.95608,0.77057,0.74159,0.39841,0.96767,0.000153102,0.000153102,0.000153102
145,437600,0.61813,0.32262,1.02872,0.94831,0.90781,0.95605,0.77113,0.74083,0.39789,0.96705,0.000139032,0.000139032,0.000139032
146,440621,0.61617,0.3214,1.02966,0.94925,0.90686,0.95614,0.77176,0.73986,0.39738,0.96664,0.000127117,0.000127117,0.000127117
147,443638,0.61355,0.31825,1.02806,0.94807,0.90713,0.95613,0.77214,0.7387,0.39676,0.96628,0.00011736,0.00011736,0.00011736
148,446659,0.61174,0.31744,1.02622,0.94796,0.90688,0.95621,0.77216,0.73803,0.39633,0.96606,0.000109768,0.000109768,0.000109768
149,449683,0.60981,0.31529,1.0239,0.94924,0.90599,0.95619,0.77229,0.73763,0.3962,0.96591,0.000104342,0.000104342,0.000104342
150,452709,0.60845,0.31301,1.02067,0.94828,0.90637,0.95627,0.77241,0.73703,0.39584,0.96546,0.000101086,0.000101086,0.000101086
